,RegionName,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,# of Bedrooms
46,11209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17727272727273,2.1666666666666696,2.1791443850267402,2.2301136363636402,2.2272727272727297,2.2727272727272703,2.2785064935064905,2.3023023023022997,2.2933333333333303,2.3,2.21111111111111,2.18573529411765,2.2,2.27777777777778,2.28571428571429,2.23928571428571,2.2,2.21198156682028,2.2211111111111097,2.1791443850267402,2.2211111111111097,2.3995,2.38454738330976,2.3779047619047597,2.3,2.39866666666667,2.30181818181818,2.4078947368421098,2.4350649350649305,2.39885714285714,2.26675757575758,2.3434482758620696,2.2420220588235296,2
61,11214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.725,1.7857142857142903,1.7857142857142903,1.6666666666666698,1.75,1.77777777777778,1.75,1.76388888888889,1.7801857585139298,1.8229166666666698,1.77777777777778,1.88194444444444,1.88888888888889,1.8666666666666698,1.8666666666666698,1.85210755813953,1.80277777777778,1.8911764705882401,1.9375,1.9375,1.984375,1.84027777777778,1.9166666666666698,1.9512195121951201,1.75,2.0,2.0714285714285703,2.0,2.0,1.94444444444444,2.1875,2.13333333333333,2.0,2.025,2.0,2.09090909090909,2.125,2.0,2.12132352941176,2.09722222222222,2.125,2.125,2.0625,2.0,2.0,2.0625,2.0,2.0,2.08548109965636,2.1320505385252697,2.11764705882353,2.2333333333333303,2.2666666666666697,2.0714285714285703,2.1666666666666696,2.12916666666667,2.2154761904761897,2.125,2.13967043992235,2.25,2
66,11229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07259450171821,2.0833333333333304,2.09090909090909,2.125,2.17424242424242,2.1339339339339296,2.0833333333333304,2.05263157894737,2.0,2.14285714285714,2.14285714285714,2.14797136038186,2.125,2.125,2.125,2.21428571428571,2.21428571428571,2.125,2.1,2.125,2.125,2.0833333333333304,2.03846153846154,2.0,2.0,2.0,2.125,2.125,2.1875,2.1875,2.125,2.1751918158567802,2
83,11211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.575,3.5989999999999998,3.9,3.88888888888889,3.64375,3.76785714285714,3.88235294117647,3.84182305630027,3.6875,3.6260101010101002,3.8693730666116695,3.58846153846154,3.78571428571429,3.58208955223881,3.6487675070027996,3.6453571428571405,3.69431216931217,3.6313139628732802,3.62019230769231,3.49878571428571,3.3996103569632994,3.4716099071207402,3.374375,3.62050599201065,3.56348684210526,3.6681367521367503,3.46,3.7025824175824202,3.9285714285714306,4.0,4.06520889186774,2
85,11234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99941176470588,1.84536038349598,2.0,1.95774509803922,1.9166666666666698,1.9166666666666698,2.0,2.0,2.0,2.0,1.8136363636363602,1.95,1.6818181818181799,2
87,11355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0833333333333304,2.27027027027027,2.2859477124183,2.3333333333333304,2.3125,2.17647058823529,2.18737322515213,2.3125,2.5,2.45804195804196,2.5,2.5,2.35,2.35,2.42021276595745,2.41323138297872,2.4006492195909597,2.2864583333333304,2.2608695652173902,2.44444444444444,2.42021276595745,2.3333333333333304,2.375,2.2,2.225,2.3,2.28636363636364,2.3,2.32314717246224,2.39141824526421,2.25777133825079,2.38783649052841,2.47333333333333,2
90,11215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333304,3.55555555555556,3.15789473684211,3.2071428571428595,3.23076923076923,3.3333333333333304,3.375,3.30902777777778,3.25,3.3016528925619797,3.3333333333333304,3.25,3.15789473684211,3.21111111111111,3.25,3.25657894736842,3.31678145087236,3.3184026244401004,3.40967741935484,3.3541666666666696,3.3,3.3333333333333304,3.3333333333333304,3.3195020746888,3.3333333333333304,3.45,3.5358974358974398,3.375,3.38461538461538,3.30625,3.23611111111111,3.25,3.3333333333333304,2
116,11385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52727272727273,2.5,2.45313131313131,2.29411764705882,2.2859477124183,2.3157894736842097,2.3277777777777797,2.42463235294118,2.374375,2.2970588235294103,2.375,2.31818181818182,2.31818181818182,2.32888888888889,2.3333333333333304,2.35,2.3333333333333304,2.35205852911735,2.397,2.375,2.36359158083296,2.4,2
202,11218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6631578947368397,2.67948717948718,2.75,2.78952380952381,2.8492857142857098,2.89005555555556,2.46875,2.499375,2.62666666666667,2.63157894736842,2.74375,3.03571428571429,2
205,11223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7509727626459097,1.74731182795699,1.8856209150326801,1.8415937803692901,1.80085386943364,1.7894736842105299,1.75,1.88442211055276,1.85643564356436,1.813824419778,1.73391654233917,1.82926829268293,1.80693069306931,1.8493697478991598,1.8514851485148502,1.91676747937217,1.84670781893004,1.8775720164609098,1.88888888888889,1.93069306930693,1.88256325632563,1.83858643744031,1.92142759250799,1.9736842105263201,1.9,1.95972222222222,1.9875,1.99611273080661,1.88888888888889,1.97524752475248,1.8853781512605,1.90133607399794,2.0,2.0143570536829,2.0,2.0,2.05555555555556,2.0625,2.05555555555556,2.05555555555556,2.1,2.0625,2.20820433436533,2.1875,2.1111111111111103,2.1875,2.199,2.18085106382979,2.125,2.20588235294118,2.09090909090909,2.125,2.28571428571429,2.22222222222222,2.0,2.1688921859545003,2.2772277227722797,2.21052631578947,2.125,2.125,2.125,2.125,2.22875816993464,2.24875,2
266,11204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9056324110671898,2.07242647058824,1.99545454545455,1.83962264150943,2.0714285714285703,2.0,2.11029411764706,2.22222222222222,2.0625,2.0,2.125,2.125,2.06066176470588,2.0,2.0,2.08235294117647,2.125,2.125,2.125,2.11263736263736,2.075,2.175,2.2,2.2,2.3125,2.3125,2.19852941176471,2.35714285714286,2.35714285714286,2.35714285714286,2.35714285714286,2.3157894736842097,2.2696969696969704,2.31481481481481,2.4,2.16583333333333,2
374,11354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5804878048780497,2.5,2.64764808362369,2.7224481102850095,2.6524390243902403,2.73849607182941,2.6666666666666696,2.76663879598662,2.73285260537385,2.7704849498327797,2.70943181818182,2.63068181818182,2.55555555555556,2.5,2.5,2.53846153846154,2.48456790123457,2.4210526315789505,2.4271929824561402,2.35,2.44160997732426,2.34166666666667,2.3,2.31958762886598,2.35294117647059,2.375,2.4027491408934702,2.45,2.44444444444444,2.45,2.44444444444444,2
547,11101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6160714285714306,3.81551256469414,3.6480231436837,3.64320154291225,3.64320154291225,3.56107660455487,3.50446428571429,3.53230472516876,3.6812179775357996,3.7144128113879002,3.6869201273129,3.7027777777777797,3.79396984924623,3.6160714285714306,3.58685750382339,3.716671032845,3.71787170679707,3.6666666666666696,3.7977519428397994,3.53230472516876,3.5521946031720697,3.75,3.8015340364333703,3.8177339901477794,3.8177339901477794,3.81922174099911,3.81551256469414,3.8177339901477794,3.6480231436837,3.8132911392405098,3.8015340364333703,3.81922174099911,3.8177339901477794,2
666,10461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93915343915344,1.93915343915344,1.93915343915344,1.9375,1.975,1.94444444444444,1.89444444444444,1.94444444444444,1.88888888888889,1.8833333333333302,1.94444444444444,2.0,2.0,2.0,1.8781725888324898,1.9,1.9166666666666698,1.88235294117647,1.9166666666666698,1.95018115942029,2.0487264673311203,1.89473684210526,1.84659090909091,1.9,1.9,2.0,2.0625,1.9333333333333302,2.0,2
672,10022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.600977198697071,4.651373841170559,4.545454545454549,4.52583910495471,4.47049328284307,4.5301724137931,4.5301724137931,4.58333333333333,4.55,4.58333333333333,4.75,4.65591397849462,4.64285714285714,4.5786095908261695,4.588178294573639,4.67494521548576,4.87205128205128,4.91666666666667,4.912431587177481,4.9107612481342,4.80460921843687,4.65686274509804,4.64285714285714,4.61794019933555,4.64285714285714,4.64285714285714,4.65890117917145,4.545454545454549,4.7103892744095495,4.57916666666667,4.523809523809519,4.526990968801309,4.56212121212121,4.5,4.526990968801309,4.47790357925493,4.5301724137931,4.523809523809519,4.625,4.55555555555556,4.55555555555556,4.6236559139784905,4.526990968801309,4.523809523809519,4.5333333333333306,4.63325652841782,4.64285714285714,4.65890117917145,4.6308035714285705,4.6308035714285705,4.5625,4.5,4.523809523809519,4.5678391959799,4.57558626465662,4.5386363636363605,4.80588768115942,5.00923913043478,4.922619047619049,4.93103448275862,4.776053215077611,4.8070689655172405,2
684,11106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88235294117647,2.84848484848485,2.87173202614379,2.8745098039215695,2.8,2.78638888888889,2.8,2.77777777777778,2.9125,2.96740352191832,2.749375,2.6363636363636402,2.7,2.61995696611081,2.58823529411765,2.76470588235294,2.75,2.7,2.82352941176471,2.88194444444444,2.875,2.7676900584795296,2.9375,2.88235294117647,2.71875,2.6666666666666696,2.82352941176471,2.81125,3.01366071428571,2.9584530651341003,2.85939597315436,2.82352941176471,2.9,2.77777777777778,2
701,11222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9941176470588196,3.175,3.27181818181818,3.2,3.23037303730373,3.26924242424242,3.26090909090909,3.24375,3.1875,3.025,3.11111111111111,3.11,3.0,3.0,3.07963709677419,3.15037593984962,3.2,3.16583333333333,3.16583333333333,3.125,3.1621291866028702,3.25,3.06666666666667,2.9989999999999997,3.0,3.2,3.18946894689469,3.25833333333333,3.22307692307692,3.4117857142857098,3.24875,3.3333333333333304,3.36875,2
719,11432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35714285714286,2.1755366726297,2.38928571428571,2.35,2.25,2.17666666666667,2.18056634304207,2.4385041469194304,2.43388429752066,2.36427125506073,2.36064356435644,2.3322222222222204,2.3323809523809502,2.3411666666666697,2.3322222222222204,2.445,2.29769005847953,2.18181818181818,2.25,2.29134615384615,2.49875,2.5048488372092996,2.45538235294118,2
785,11217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.36538461538462,3.5294117647058796,3.5946428571428597,3.65801435406699,3.85,3.88888888888889,3.76470588235294,3.85542763157895,4.0,3.88888888888889,3.7827352085354002,3.3974358974359,3.5833333333333304,3.6,3.55277777777778,3.53333333333333,3.86875,3.88571428571429,3.9827941176470603,4.0,3.92217152144018,4.11666666666667,3.89444444444444,3.8510911424903704,3.5420944558521605,3.56618464961068,3.81212841854935,3.76470588235294,3.6625,3.73030303030303,3.9882352941176498,4.026121262458471,3.9583333333333304,2
857,11205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2826797385620896,3.22872503840246,3.10555555555556,3.0857142857142903,3.11111111111111,3.3894823681656403,3.3333333333333304,3.1422893481717002,3.11111111111111,3.06666666666667,3.10555555555556,3.125,3.1081081081081097,3.05882352941176,3.10555555555556,3.12375,3.125,3.2,3.15789473684211,3.3307086614173196,3.10555555555556,2.9302857142857097,3.13928571428571,3.16516516516517,3.23076923076923,3.1986666666666697,3.1986666666666697,3.1081081081081097,3.5575,3.32589285714286,3.10555555555556,3.3,2
881,10001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.96825396825397,5.72372999304106,5.815784515705969,5.617977528089889,5.45169946332737,5.557090239410679,5.603106411103769,5.52083333333333,5.479197622585441,5.81491712707182,5.82916666666667,5.76470588235294,5.76470588235294,5.65572390572391,5.757142857142861,5.67715458276334,5.70232558139535,5.815784515705969,5.7978042131187495,5.751748321338559,5.6506849315068495,5.74383153839419,5.81384154225932,5.77958643566378,5.830533398978571,5.68184939974177,5.45884578997162,5.617977528089889,5.478374984188941,5.51583019757015,5.43461799888707,5.07085020242915,5.15,5.362254025044719,5.31123600434797,5.45169946332737,5.49375,5.81491712707182,5.64957532979707,5.7670989231762695,5.745347698334969,5.617977528089889,5.33384147598433,5.4375,5.52481162774274,5.52015732546706,5.4193550697419814,5.685941043083901,5.72850874201396,5.54156378600823,5.92351505288853,6.01744719926538,5.818449460255151,5.61841643230532,5.714562638196111,5.77637444279346,5.81491712707182,5.7116891355708495,5.97345132743363,6.09797150904561,6.3649221565061405,6.4995990376904595,6.116942909760589,2
923,11435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3977272727272703,2.23368392664509,2.30360721442886,2.11145510835913,2.1625,2.22222222222222,2.23529411764706,2.15789473684211,2.11320754716981,2.17156862745098,2.25,2.25,2.2294258373205698,2.1875,2.18198529411765,2.175,2.14333333333333,2.16611111111111,2.16611111111111,2.175,2.09368421052632,2.09090909090909,1.99909090909091,1.9718421052631598,2.22222222222222,2.22222222222222,2.2646807297605496,2.26315789473684,2.23513888888889,2.1875,2.19763285024155,2.3188847235239,2.24744897959184,2.13157894736842,2.21052631578947,2
972,11249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.04984423676012,4.19811320754717,4.4358727097396295,4.49875,4.573461538461539,4.4195601851851904,4.36363636363636,4.39866666666667,4.219097222222221,4.2995335513724795,4.38884331419196,4.38884331419196,4.56475583864119,4.320987654320991,4.11210057621792,4.31779279279279,4.2222222222222205,4.0976210008203395,4.25032865907099,4.25,4.24042194698492,4.243237262300241,4.17768311790051,4.13129747542449,4.25,4.4,4.46428571428571,4.8325266214908,4.860064898419861,4.77279486455982,4.91061749148175,2
